address,mARIOQty
t7W5y-iXxjyLw6_r6gbfTiQdPMSAXANWpFxqzXJyNGY,869000000
t7pm8u-nra1Fxz-6cJI7fj3phsAt73v72F7gVEE2KiU,696000000
t8p_o8pYnetpBs3JWhyK-8g2OiKuTmatBJSNYoLvqeE,1008000000
tA2sl8mhRsSDHqC53ISMCpQaZoCjVdp-gvVN2-CnN7o,696000000
tA798-aMH00F89AQEhyJXySUAmH8fz6KTxb0W5bqlhQ,435000000
tAVyMAfc-IZiqTkSlQ-poKOzTwn1FQgTav2n2_GmDf8,696000000
tBRV1jigozTaj8nAzfCk_rMf2EmW9Ku3ifrLerPm6Us,348000000
tD0LRHxZAKMUGO4novmt8ArAL7pKozA0yaYsROLdXTk,1756000000
tD0w0oUbdXioquKaI2WxNNSnR9v-KZdlo-FEsFf2ITA,348000000
tDOLstShqJ5GSPkLtG67Au20c7BFeUh8Y06Z-Sam3_E,470000000
tDSj6C7hNZINTdNGsev7ILcCXkzGPDAOJfm7KD1pQZg,696000000
tDV_PvLXEw66Rs9GW24oPvNDy0OIzYHPVG6cy3q4FJw,869000000
tDrTaV0oBvD1i0PIt2f-gWG739ddPKHxfpgqgCQr7ws,348000000
tEEo1uBD0i1oQwsKepZ7_1rMIS4SzObmO1Q2GYl1WKs,348000000
tFABF830M0eRM11TeCk9tAJDxr6F3JCGayZwJ9GvuY8,1738000000
tGn6irxkmXhZgWRBVyOcE51lZmiE_nojvPrgGfc1Xc4,696000000
tGuhpbTdmHMRe4xo4VoAQPVmMQu1BA4oPZ6MinQ964k,522000000
tHytPRqgYZ5fZ7FKjD9kIbmxCGmMu9V_Kbr7O2q1wf4,1217000000
tIAarIc2nUuEuLU_3xrBMSxR-wOUBBrID3E4fZ3EWIk,2781000000
tJ9wYUxo6Ot5OwbGnWG6bcQWmY4lCQGgi2i_lMUViho,1478000000
tJNwfQ6XGH_QqaCmTS5eiflp33OUeSG21Gc_JRTJMS0,348000000
tKoHH_YRfJz77ZRRYkqY1gOChJ7n9E6t-E4JRQ6OSK0,1269000000
tKpfFsIgc2nvLeOJDde0zCk5yqGn-P046hG32LZy9W0,574000000
tLnS2z4en_EoivCBZCkoClLsrFsULBp0gEgWgLUTSH0,1912000000
tMW1MnXNkYKkrDtKiEb2oSnBakkK1uWCwEdFg2IYHV8,696000000
tNB8vZtT-jVmuLJhsYnu8SoSCRpmVdAk28wbmGii-Lg,348000000
tNEER6Ink7PHfJLs-OOq-ZjqOqYfhGNrAMAnKvTtr6E,348000000
tNTicH7AKbb7ODBQ93ddG0aaTdRD9YMFwwkUOBxGHYk,869000000
tOXJOrK61WqIt0j2wVtwl0y983fwIlMxKKrMryXmISQ,1912000000
tOdbbrg8HQI603-GG4LjumriWcDbR7N9xE4IDWvYIyI,348000000
tQV7zh8DkhBdy-pyfaHIGCyk4A_hv4Cm2DRmWJwh7_I,2607000000
tQ_zl3JmheFlc2oNGJFbgbBXdAlRT3EKU50ljBDACqM,470000000
tRAXZcSZAXpDSUMc18KvzOHlCt2d4mNg1zn4-8Ltaqg,1148000000
tRK6WDJv_0dCFnUNNTyAunU-yOCo4vRwBIgb_ZcR9Os,1912000000
tRqD_ktmwTpx0XAASTS-mmNMNqaoV0hwEAJCqfqf9Yg,783000000
tS3WVpTHA2QEcLYYKzCMjZD4uCILp9m-5QED-p936kw,696000000
tSFb_RoAIVMfnOVQkyXtP6-5_6S7NvfwZ7yaxq1Kg14,696000000
tT-K-R9MODfMVehTx9Mtlb_8DIDJc_7_lzTiBavWGh4,1912000000
tTu0geFAUu366LGvhefVSb5hpciQY5HjocoGAEw-EfU,348000000
tU2yiRESITf9gN0Z5FDE7VZZXfx6ffcpFEcxfVCLrSQ,348000000
tUFrC8dd0Ge1ouZ5LVD-ttr9t3lJnSg7eZpxhWCU9DU,1739000000
tUHifo9UhOQ2oMM-61GDLAM93WG716cz9lOsUTjxVDU,522000000
tUQh5-HtUQppP-4l4-VWnxwfFxDIJiHoADNTKJiWtuo,2260000000
tV1hY0YWEehyRyV2tlKi9_15jWD4wOWLaG0b9_Py5ms,1912000000
tVUJkW50adLrdfpL_qlgH4oo_4Hzsr-gTykWo-WfugU,348000000
tVn_XAgSh9CEEKAyt5t9ozf11PTiub5WvNHj1jJLKX0,348000000
tW7PUC_tJIYJLOdPFiH-Rq8pNkJWPvIMx8PgFMaYTRU,1043000000
tWC2ku9gQpAWQnQFKlx7cLHda8OEkNaU3eVmQk8VH64,696000000
tWMa34oaS3Qprn9irxrdpmu5hsNZFe37wvhpIwNjp-E,348000000
tXUqQD4u5XDgKbiZYPGV3OObwIWn4iGE4E-CWjtpvyI,348000000
tXethhMdxvciGYtNcfpVB96xSs8dYTurgVxpitCIvOU,452000000
tXjJM0UrIEtMT-Q-T1BQfuqXbmKSnOT1j7jzuJljXWg,365000000
tXua7ydKNdceYq9jYvSIoWeXaGQvcir_RyFrvDvSbm0,748000000
tYF8vTsoMprjLYCByTA5RiEaLpCMzJYGSz2QN0LekQg,487000000
t_QXqn-X9NMTckmwRHB8LNncHDS3GpbeLT4sIX6XcTY,348000000
t_dfAvOhzMI_tBR0Qc9NIBOhFYusT7-CqcMijPImux4,348000000
t_pUaPCTE4PiMFtF8aRuYc5TOhv-_f6oYORLguxdsfA,2260000000
ta3D3L5vEApj8gQSHK_lDbHK0YOd9ojIxXQYEvxh4Wo,348000000
taHOZsa8d91XMkQzbojWH-4RJRq-AFuzoViJn4Fga2Q,470000000
taiY0HCkdnK4nu4zL1qODEbKneTqhr8aM1Scf4PCFzM,783000000
tb7ardJeVRZl5E3zd4vmJ87WbxZauYO0m0VrlvkhsyQ,1825000000
tbCQBkYmZ_Fzoh5WUdnhGPBcVD1Fp1h6aFq8v4pSVzo,348000000
tbNr_qPgwECRGzpvLAztmfIRpEnR8Yzo_aiBuTAfmKU,3129000000
tbrrSfLf9pqwFzfmQBRfrvc3cabVFFRCUAPcxXtlIpA,348000000
tcC2mmPwM5t1T6Ascip_JcA0MOzbo98mNn0fjCn8t4U,1217000000
tc_lNBdK9jnw90vGuZrwngs9Aoe1l83jm3Ex3sK0-Os,696000000
tdMQ1V1_axrHga2XG9eGPnxVqSTEfCPlwer6-lqwAVI,470000000
tdheQUBvq8prtanQKOFUlpjWpqEBi5VeEqLy2FOIOrU,348000000
teMIjGJBzdgZ-zZXrFQPOQmB1n70CrfouacFv-uOcYU,539000000
tf-xI3fwmsyxjkj_WcOQ8Rck-a2zug450hv53G7-Puo,696000000
tfqeiKEaRudl7weCIVslig9bsj41C4dr4dRkCt0oSBk,522000000
tg-NG3KTtyU2QFeafDMwSS0blzB2wa1aJ6LUiDGkOkk,2434000000
tg7gMCIx4tgNGN_7AV67BnfP8WxVqbzGjR1lbTEbmR0,2086000000
tgZQl0tChuQY0Z_KlynslwFqhRm3S91TTYpto5iVa-E,1043000000
th3uErDXRE6dtaadC0tKTNMGQB7X-qlDVQ3puR0F5ak,1964000000
thGhOSRouC5Gr8NTd98IpBkWUsIaQV4MFknQkyDQo0U,1008000000
thX9EUVMUuXcp5vRzWj8e_TnOgLlwOLAe3nIntccKnY,1217000000
tiS-QR2-crVafBDUbqVDlrF_Zdmw7lSIMhbyVDkbK1A,869000000
tjJ6fBifBBvol1cxQIZ9ItFPz3JRh37ReIS955sInYc,696000000
tjfDB3esM9PMS1UgM3HDFlHKed5GvTepeteoDo3Wy6Y,1912000000
tkLcCibLdhqvVYB5VNw7EYT9Rh_oAQlZlwEAaRWte3g,348000000
tlM67PoVfA6EbSKF2zCnyPC6vHd5vtYrLL1oaQ5ic7Q,348000000
tlgws-GWzZIiXp1tJfeGmTDv1b8Op-gIwkn6wORWC14,452000000
tmTkp4gNuKdVHfNVJRsYLtelOSzE0_NHdOCDw_1Nj1E,348000000
tmYZamXef5_TssB0aJg163lh6UU7R9Vw3Cflc0S4MqU,800000000
tnTRwazzq39Ykynf7TLlNlY_7Vw--T-ry6VQ0Mp0y3c,1234000000
tnblk3dXJa1Ynj-FykloQ1djueVRlu1jL5ZLVS-PYBY,696000000
tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,10219000000
tng1RqZzO6vyDeMUAdBgZ72MFtCkhfMXFDKAteatQSI,348000000
to2r4qzI2B5JGGTtFHunyoBbLpG0Ql0YvzlGScvnG5Q,1043000000
toEcqZPLjl4qC_bvGrG3_OTT3p_-VzDb3r-NXKq65nE,522000000
toSmr0oiXIvAWggQH85w4qLEFdiNMX88cu3XR5TI4PQ,348000000
togRbyENY6-bQK6IxDrSH2c_t8qCHK_unQE3RzNQvcA,1356000000
tolizRzlRpEhsza80trMuHDvAkwNt2c6EcX4Z3MktNM,2434000000
tpQIlL3LBjkY248Nt5a3kDcJEXHdQPW7PtqNAQ4xvGs,348000000
tq8PPvqyueQ3huHVSnKu8XkBBSgyrgB5XFjfdJHSFNk,3831000000
tqmv0yFhqvmxt-gcwd_iqMQca4rjF3EXJJebxuN2Cjc,696000000
tr0JAZXPnh9QZLgmtl5GX9E8wZ3LFiZvQmgeknTZjkI,348000000
tr8lV39-5L8O6r8D8RIu4MnGcw4tk1-n5UokecxlboQ,452000000
trX9hxCdYV8cpqfupc2oEMo_kITuMPQCUif16mFsLWg,5040000000
tr_3lSMUZXs0AihafXdDQpTzHnqr7LFPhrvZStKmeq8,348000000
trbHo5pCXCcBJt-VwxlkfeiEP1ahzbZwZN6U-DLuNhg,2190000000
trj5jBwkIYTM4T6w7mKYac9sMRAJjFKskx5QmKxWGgg,383000000
trnY4Bd8YdPa5rWlUeJGYiA-4MbxCPk_6bYCAIJMYcg,348000000
trz79UarvXMcVS2U34IkluvCUh1NQqxGUt70g0TvbFM,522000000
tsUucFxiBg7HzXxVOW9E5if9wJTvIlLVX2cfAT3HMGk,696000000
ttHmIdQV6f5esRrH26yOxsTCzLZci57W5SYGPm-iwrM,348000000
ttPVWUz7a3XNiYaFoeYyXCt4LHltKOhUQj1tzOEVKXE,522000000
ttoqki7onOcjwgVmhFEx7Wu7mvy2R2qp6Tp2f94r5Tc,1738000000
tv4fpXDgcDoK0rtH5kMi3pEn911M8FPIXGgd-x60vkM,783000000
tvKanzrs7leHwO_N-lo-chUZfB_R1h02G95LzQgn1H0,348000000
twABeRqQHY9q61MvDBEVtP0cDa8OUwlx52YJsRx3Hag,1912000000
twC5ykYK68fbfCjT9qWYpZX3_ev6XsQ0kCtnIhsItfo,2955000000
twuRhBFwjbhGvp4HWdWYFwPTP8rBjCOHftADXJw-meE,1443000000
tx92Q4Dqdi7NdZCQuelLc-RbJfipRatp-oTPUUq_G98,696000000
ty5YtynhdixPERscueTiOl1KA4Y69HNrAaJ2H_2sBh8,19465000000
ty8BSkFnjzIpgotgl4UB4A41RuakcppcWtClWv0yuqs,696000000
tyqEfhWseHHSo5TJ9T2EPbdL6mRUkgMzxokUhLTfF38,348000000
tzlMYXk0FTQTPuxOj851hcm8rWbTEpXSOMxsha8YzOc,348000000
tzuqthV0m2jIgeIlNHFAkXb5FgVFqrlnxecL_r5qb4M,1217000000
u0KP_Mwks-Pwza_1OyhuazQtoAz9wcLufvQsFh1bG2w,696000000
u0Wk6ITcEwkyKk2GNubR-UQA4DoGClEqNGqhq4L3_lA,696000000
u0jrSkC9WcE7zZzJJIU0hJg2HzRSUMqes2Rrh_MduAE,696000000
u0t8vO6AvtJhQ0wSks4pkI6dtJx6YJ1ttdF7fBkDe3Q,348000000
u1E-rSMbqxsOVuulD3qmxgb6cTvZKMoVAc-F08r9jH4,348000000
u1NtphIZ9MyV3fINqBt_z9mUW3EBgf-QNSiBSNRJIKU,869000000
u1UreUZJzu5u50oOUj3y5z-huQXoC55DGjRwaY7TsFo,522000000
u1dsxnW1ybU6SYE6BEs16rY8uNd3t5QOyOSvAU50uUY,904000000
u22GCwicYmF_qccXHlXkAnNkakNwLUTONQQVdPgORWo,348000000
u2eYE0Pb-i2Jjq2K9vjmPqBLrLXvdjtdZj8v0OTJs4s,348000000
u35X4VnZnH2lN3qoqiErZ9OE84v6S3f_ejVEUCWIWsk,348000000
u38tWKaJfGJf_xvu2etyIJP_0Vdk9zGSRIh9TZz6CCw,1512000000
u3b25CV3Ko3w4hm9hEPr34C5TZD8dhvXN490Ga9V4W4,696000000
u55qw-CJPK2IfzZBE68dIlc358PF523i60ZsvujrQSg,1321000000
u5NF7BHg2UZlRl0V6v9Uve2TTNSHXO1U6F5BByF86gs,348000000
u6244p63zyYW3j5D56HpDZHpmTPfY2UzKYFXIWM-cYY,783000000
u79hW55_q0sAjUaP9z44SteX0rD1OXunWnTI5VVBYwM,1565000000
u7BRur3RR1HG_AyIGVpn_l8aV-CpLmMPw7ND536JFvE,869000000
u7IyXNinPpmrZTOGggPUW2PO4Vm9FgnOsaIP_pl4Y7U,1061000000
u7bnmGBW1rBcKXhQtZzr9AX0lNRHTDv-LNi2vS4p2YQ,348000000
u8NV_jGlx8noTpQkRgf9oSTljHLATnghGiTPoq3IV3I,869000000
u8QmRiVBKSVUss7see3YGhzTWR7qbET3RlWDuSVJdmE,713000000
u8rNou5X13oRKBc-ZJtg-kMS61XC9n-Hr5MApnbV6R0,522000000
u9XNTU0oXuYaoSCJpCMZsABNK3JxkIf3wxHAyPrfJqQ,400000000
u9chdrQnfMVnLiwYkMnPzXZM_zuMO2s_kLJWtidVXYI,1912000000
uAZj-J5J34Ul5BXzbqn1pbN6DqB99bnKJXVdPrAeu9I,696000000
uAsYw8-vGL6zgyDfImyW2MkiqI8IV2FteK_Fzz-JGWk,10046000000
uB-X2hZPzHxjHc9vDfFZLrz9BObQpGhm_BC3VPTYw-M,2955000000
uBU-wWED1ax3seF1yvgUnIHN_pP-YZGcuUbFntdScd8,487000000
uBXnmlxNuPB9cB9-B_fc-r5fMqbRTmqyJ-zxbtlJtig,2086000000
uDWIvZGhrkRrgwzPDMMqwLh18m7R71rVZzmO1vakMF8,696000000
uDchxxnFA9UcQFudQFmQkU_gzHPwM461eE2gIbMPYk4,348000000
uDnwW1IXDUuFXPryKMVVsMGWfNIEzmm8LMWzugtR8pk,2607000000
uE519Pdiqz2ifdNxkXGpV2IX2lyqToxKUM91RRf-2M8,696000000
uE7WfHByTQLuz0jbaWyecvt6_3nCjCpL_6df1Ldtadc,1738000000
uEVdS_gONJ-xprIZGP_6-iyiHlDGtELRp_hEv0mXQxk,452000000
uEb6gqbmN4qJgeVPCHf9wDMjY8Pahoe_-rtIdTDrA70,869000000
uF2uiuqQ_ne5gdRi6ORRtgXvnv8oMYB3LhQC6yWwD7c,12444000000
uFX5xpbuMmtXjWVlDQGk5-75N_yXR5txjq3LZ80IgqY,418000000
uFyNP2nZNhgK61WsqTWdAZ0beHpuGsI4a44EwrwJyhg,435000000
uG5qvo96rm52NMXrJgNobUGT2FRgMGnAdPBf2jXu6q0,348000000
uJhcH2Vk6aTRn9siUvpYHqPpRiw_AF0gdsKCPjg2nm8,522000000
uKLLB4h-cOsq4UpKKxYGBekRJnf1gH7rKCPBFoom4kM,470000000
uLFqTjSM1dBYUsqhBG2FITnX1HNBTPluzpLMjIizbe0,696000000
uLGyyULR13YWC3f00fLDDzhsi8d_SAqBHbFilrGxJS0,1912000000
uMdPjcDKxoAMH0YXNANWKFxSI15h_xo-FLMsBx2JBBo,591000000
uMn0vkjn7yD2qBlhjfvsvY3M9s70KOc6TjJ5yr8eUM0,1043000000
uNLTWF_FIuB2RKAP41gqBOVvW_4TQzSWRO3ftRfWXW4,869000000
uO34QJDNdL2Q9mFhIoUDWoLE4l3hjmFe9mhIc4Z4PAg,783000000
uOCe1iTepETEp5Odx-7bFZ_Tn5431Is03WGyE8UbIk0,348000000
uOKthbJaBWLQCIWK-WWKtiQns2DfKuNPWo2xM9CbNDU,696000000
uOTLN21PKQ33h1ceUDYA5bpAtaj1FFujXX2g3UvHIUo,696000000
uOUzSCGfMz8K0Kjwimb5bEIXcck3_7MNnD7YZBaauNI,522000000
uP9UtMoSBPodgosomcshbO5Xn7is0Nbidf3Z-MFef1o,644000000
uPR5l6dNBLKm2A6_QUOhmFOcSXL5jyso5yLHOk02E7c,348000000
uPgdQmmmmM2YosKskqFrCcwTPrsx6o2KC4yRSt0o6ok,696000000
uQZ4uP858V5Izw_awulDfRhEiioShpFZBlYBlemD0Hw,1356000000
uQhN2zJZ18Q5SJxjYlHAIg1lbFDA40dG8Kx4ufW4Ibg,661000000
uQmgimaXSc3qeTYRjiqj9Nx_GHfxdTWMprQuyRawnek,18214000000
uQsf0eL0x5rgh-Dn835S_iMmqz-SjnFFnlK6aqt54lI,3476000000
uQwv0ziocFL6nmeeCSRfz5iJgSmnVytE5OwlK_e5Vjc,713000000
uQzhsUim6xtIElDypK-HAWd3SxXc6INP8lOcUwa_RuE,1738000000
uRHIvW97GlTXhOSS7NqJXWfKRZ1tmPJQB3c2-jL5ucA,2086000000
uSIURHeeCPiZAAzIeVIrTmSEIfyGgPF3FpFgYyeezvM,1391000000
uSXoVNclBZyu9GbWmdr8CIQ8APplAuWggs_HvvYNQQQ,696000000
uSmByAhMXvNKyTMlcaMt4fi72qSBjZ5JnJtayzM2iO0,348000000
uTpDDIQiMp0GAIXSahR0rW4ZCBYecpOLZKTRwNxKcxQ,348000000
uTuSQ4UpUcCdT0ZK0MAddTl9d1ZTis1yVbV4tElcrAc,696000000
uWBCzRMQh0KrD8Op5ZygrKHBzpGNWd4WXF08SCa128o,452000000
uWRyVjB4usS9SNy1ZGr6q8RJQkaH6wqJmfpOIceNQiU,348000000
uWsSIuhHQm-89I8JBrdq1ZYsshP8CTHF5o44FBzfAMo,678000000
uYLl1epA2rgvwExP5mJRyoMQjpkKiNwAEICQIW5tMiA,348000000
uYfMeBGXcxOURb7lWloVy5LEQxjTGh9FT3HAyaQB1Ws,348000000
uZwWNZyX-Uc8iy99XKKfzTCk2hHZuK2AjkyNKd3n9yQ,470000000
u_jCDpx-k9sO1Tp2WxfyAbC-TRSZLvIB-4fPwG6LXrM,1912000000
u_sMIgl1LgFD0QE_Yn222K95FUpcFKwW3MWqhHTvC_A,435000000
uaMhQLUALDzcGO7xgX8Qtbpy_twGKzFmjlr6xQ42p_0,1478000000
uavcPgrpvq6Z-JjI6YCTuMlTWT70VXqZ3XNn5UI0OKc,696000000
ub1PRhjKXTHxznkbzVmWhQFv4V-9_Jx6D0qTG4fIup0,1217000000
ub6HwW1oKDLvEy49mDz_jjXsoxwDvt3sjVnJauUJ_1A,800000000
ubDVkYMVyKFSp_Z2HjmNX5el0KVosCv85oc0fvQEqXo,1356000000
ubUy4NdY5eMUQLknWKTICDOfleyOfCcQh7IAy7zoOG8,348000000
ub_TPYVwHgpPx-WGGq0796xM4Un0mS0eoaTqGo3h1VU,1148000000
ubczjk1AvOwAKQWcZmZPAsqj2G44tYmDKarYBUkchFk,348000000
uby3nOM3ZevZaWz6CPcfsHc-YirYpLFZ1Uugi6lumK0,470000000
ucI--JJqVsCWUdeKRcw3tMe54GuhRtK_UFSeF1YIWYk,348000000
ucT6yI6AQ3tpB6ERamNiwK0148XE0KMl9o0DdfuyutM,10090000000
ucqAY9xhqzijoHRthg4orSLdqdHe44287e22LlAKvGQ,470000000
udSj4Gl7TthB4G39_6yszT3GAypEqT2Hdjucy02em04,348000000
uddHbcdD8woEgfgOjgBjLVfi07GyF7H3mlM_dEKWcjg,869000000
ueG5seFNvpIh0-yGsez8BHjw9GcSTOiUHkmwRMVi9jI,696000000
ueg0bSGPzfYBGdESOekLfiJEc9qh-fub8LyhYGpyMVk,1495000000
uex7rYxuRakULGc91W_sFiGl_agMvCe8CK1ThgkXqQc,696000000
ufSh1wz-hwfAsTsVIN6pmOtLIt70Y4fM7M-2aVbREHQ,383000000
ugOFpi9MyRkLo-2bphkO6FQdZCmWhxO0_6BAPB7FmGY,2121000000
uges1j2bgAwDVipGELw0mrojNZUsgrnw1bg-7dpO4lY,1843000000
uhQd-TNxYHRpj8pI844aIlN6EZO6yn9lp_QGyCrm2rA,1356000000
uhb0d2q9eIU8EmMDYgJOY6vxX2_m9_oP7VraH7Gbfvk,2781000000
uhf28ZQcIFIkZUPC27Wy-YT2whVGGYbK92a1fWUUitA,452000000
ui6NgzqPYQqPNBKBeYZp6edFrujTwOCMC-3DdhhxOsI,869000000
uiSz9NeRds7NuO_CIE1Vs8y7LaKNFE1NnXJYg-WpncI,452000000
ujOHGGvXKLDOJlAUzFZRY2jieNK8Q1TG9Ho0dkVFKyA,452000000
uj_liUcWrUI3RiqR-uUPVs-zWXw3hK6Ndr_cKrPS19E,3129000000
ukZuilWBFe5dG8gx23qv8RcANF_OxbHTpxMghkx9isI,1947000000
ulFnPJVCg2_jfjFZrE_NUrKtBxYMHxj6rSZNHlqFhZU,730000000
umaPrO7fmr-6mSFt90A5ewdcEz-fJ99u8AYi0mjheBA,418000000
unouWS_g4UD1jBWEQhEabaNZNmJm7sazTBoHy-xnSgI,765000000
unxUS1PR4UEXvuQ-ShwOnxHYBu20jB5rd20QDFT7n08,1217000000
uoEV6kakcWARUB7B-iinvyy5Td8S-WnaFf5tsI5QoQc,11123000000
uov2RYVCL9saFRyJ1PSWkSR4PnRaeWh85C0G1Vdokj8,591000000
uqVzdpvrq2N2-01PmebmGNHuF_FF8eVzkFwPCrII6QU,348000000
uqf9Iv2QRRWadJeLDhzQx44_2K3opzMZ0LtPLpKgPGk,348000000
usOg4jFzqinXK_ExoU5NijjEyggNA255998LNiM8Vtc,2781000000
utdLU_cfJqff6NgagVefXF1vcCGX4AL7U_ZF2fMw8kM,1912000000
uuTgYOTHz5wZExCvLzmR8r_v_3UvdneHfjqc1RffpC8,348000000
uv7CiWLa2fZ-mGcELnD8_WEfNxmnfleSyROxndS9Kgg,348000000
uvd1AFR4EuVX99YZq_8gzBSftOCyjyTYogElVXyka0k,348000000
uw3yrWPBNwxExhY05YtA17JSGPGfUvmc-EZnc4VkYWA,522000000
uw6uEgV1kAqDYCuvy5WkmYr-ZtP4c-jmuOqo3fix7XY,2955000000
uwKxVIXeYXVz_Lkmr5v3B3nSr4Uu_xIu8mtidCjeBmU,1217000000
uwW6AAj5LZmrtcfzkPHTJdpLyB-ezLaOrfDLtjxETps,470000000
uxskheSOhUwubne6EnY1egzY3UZMMIDYPZ7nNbroWJk,696000000
uyZxop9yVMlQbzOi3-kjFJr9xtlQtNX5zeoDSgILC60,869000000
uz6A6ca4CXd2M2uqA7vNdQ_PFGgfSW5j6vfX7Bh-1cM,974000000
v0Cn0opl33xPLssBtr6vg_16GIar2_vBX3LT52oJZx4,1912000000
v0aQ19ocsbrywXUA5q64tjXiQIkLfQEhBUy_O6GEetA,348000000
v1xQ_DsRk2q_uKVcsHll7auMK25VzYXmumYrg07bDuY,800000000
v2IuDN4nruII6kUXfJShmOTpFijcac59zLWDXndkskM,817000000
v4PKu7jgy1xwLc4nQucQSko47UcvqdEYriCbB8-lfEs,365000000
v4QkupIsM3EgthW7TRl5_SqROVmDRHv458KFvqS9Esk,348000000
v4dTGtR17NU1wFM4dF6APKyPeXmNViRw1OaB8ku0esY,696000000
v5_kIXF-nYeVvLzllYEN7b7id5-VCKwBvUGRepieQ_w,452000000
v5vMkY70w0HqG4eeh6Kr_oBSrpru8Vw16uHxClyDrYM,348000000
v65Uf1Tlmh80Vwl2LFD3dIqDQP2piZPcq9i-XxRnnns,626000000
v6OJJUsxiHNomGLuKnwsahrsZ6w8B58kD7jyTUKdfSo,696000000
v6vjJN5LnCIjMYpM0MrIaMdOSvhNtNK0vmq3sGoEM-w,452000000
v7GqfmGoWYMluC3zy9Zukg4Kma0yx13ZwerXsIehVBw,522000000
v8XDOdZDRv1iHrabLlRgSPpggY3ra33A_-yQO816ry4,661000000
v92uDnTWg8jSrqwSEf95xN35i0Vs4HrJXxs_hrKBzu8,1478000000
v993e5txGV5KQytzJCZGtFZOhWi97VROryaLD7DieE8,348000000
v9CcT9eWN9hV9fc0_YZPTzdWAeYunuuaxxk4PskIWR0,1738000000
vADVdFoWvZczrMI_8989w1c9koA5iKA544OAka_dXME,348000000
vAae-Z-E3DSNMqvnmql5k3efOXU6KW3g4KLDOehbJcM,348000000
vBBIcVoPcll7N6J_NhJ9v0HDEul6D8Bj0hlqMIbEGYE,696000000
vBDC_yCsXY9KrM4nFy_ngR2aN75F85650lJZnWH5tEU,18985000000
vCzcEOfBSKy31TaG9gC--yd2ztXD7wNPlqEG5KyL8E4,869000000
vD7uwFLaVy7n-dgG0XArwsv2oFu8TuqbIQWaeWWn8yw,348000000
vE-ahb89cPHVshF9K9CgMcdSoryt1EWwpW9n8ifRzms,348000000
vE4y0Hs71QwxWDvH9diinJGUa-GMsnqUuhXR93itpaY,696000000
vEG5imaFKSulY3eXxw1mpxeDgQLbSOXuxTj_2p-eXUs,470000000
vEpLnKQP6kkNSxT2MeVbiPgNdanN56Tso_btrDJBuKc,522000000
vF8kgCpVupoJuQYAbrki4u9k6pZ9XIsfNqu86kYUlIw,800000000
vFjyRe_KLnHXcG4ccc3Om3ykd2QujEKGpFUYMW55wiw,5388000000
vGBk9TRSN3H0y8PaboPfVVnuU-hSf-NYuq2DxO_c8Lw,2955000000
vGM8LHrKna0uSMLBmLEPqnIEDaevZra0MijueKPW4Lk,800000000
vGWViQBg6qIhlwkjTDvUBwgmK0CYSvCMfOjiGzHxcz8,713000000
vGd0nrvWvWQ_CuLjedUQjaTyblw_LqyteAvlMQhPBr0,452000000
vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,4901000000
vIAvRraERj2NLDr1T0L5_EU_tc4077qHUwQho0EMfnU,522000000
vIcJeK3Z5BN1rDRcRNPF7b4Wgi2pcaenwl-CUvkZxRU,800000000
vJENMc9UILONHZ4EA6LQXu3R_vGYA5QGxbm5FRZk_2M,348000000
vJJ29U8pHxmFZSOLgPbQ2lzMrRIe9ZoZEVWLHHqQazQ,696000000
vJVY6esk9XCnLXPOW2l8cY2EZegCaRBWVZ7FXVCRMCc,800000000
vKMrS3BkjF0raBsc6UVkLg0dg8MjV-Snr7B-9IM4ZH4,452000000
vLDUupxkJEQv4fAByMKkO4CzK90q-NVFyeD63IWG2DU,1912000000
vLJTNc4ZQbB8U1hJvMtoHOGteoTVY2SioHXZbG5EBtE,696000000
vLsKRbsYx4-QwF-ItrQ9tuUs9Lg2bRIuX8aTHw49p68,452000000
vNAKbIg5uEKez5UkFoygOmcKqSjLJHM8NkMG-PKHTus,522000000
vO841JbVn3zpgEDVL7ZIMDmMhR3Cq1ffcoVyXxLQZcI,348000000
vOYSBRYMv2S5l1Zv50Z3_Yv-zTIaNzZgXx9WkgP-Rh4,3824000000
vOrKy_8JvhhIxzWj7fe9E59AGKVi4Jb6YfgauAvCvxU,19187000000
vROyfUyH_C4faJLfRGm-TZELrBEFiMp7kGwSe6UKC8Q,348000000
vRXQ8HpCLrenX3deeMhDqAeleisimWDh39jsnnJrAEA,1043000000
vRYC_qpjK837M0fjdL1_dgXX3BqFHf3um7jqGkG4PPo,1478000000
vRgtIi-e6faCPaVybOpm9KrrJIUkmaNi9fqAnrRpFOE,869000000
vS5i5Ezyh9frdD6S7vkUJABap9M7mqyxQScrpL0M0DA,696000000
vSLMAAZgsHIwgDv64aipJAcCYFpvq39cZYQ6U5fYuAE,348000000
vSYBNj85QtAOJcQFXEG5Wf4mJGcD4BgUoSqC9DBUNZ8,522000000
vSshmW59e4rLmeq2lzWhDlT-_ZmDKOY7QHUgXFO3yd4,1912000000
vT6azx68svlVsyhEbgeUy9yAXGMF6Sdbf0wcjETkerQ,348000000
vTMx94TOpPADBQDSdO8WojLlwJkVksx-OwXzf22LS7I,748000000
vTRu57hyIlD2EmwBupD8iVo3GEnQdOOWE_slvhGvQ54,783000000
vUTuoiacb1ZhYmmnYhSsWxgWo04Vz26ThpzxeSaLzTY,348000000
